span_id,flow,hs_code,description,first_period,last_period,value_cad,codes_in_journey,succession_hops,rewordings_passed,journey,terminal_code,terminal_description,terminal_first_period,terminal_last_period,terminal_status
imports:3004.31.99.00:1988-01,imports,3004.31.99.00,"Insulin, nes, for human use, in dosage",198801,199712,1727839,3,2,0,3004.31.99.00 -> 3004.31.00.90 -> 3004.31.00.00,3004.31.00.00,"Medicaments,cont insulin,in doses/forms/pack f retail sale,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.00:2012-01,imports,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,5364157338,1,0,0,3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.10:1998-03,imports,3004.32.00.10,"Adrenal cortical horm, cont more than 23% of abs ethyl alc by vol, in dosage",199803,200112,929148,3,2,0,3004.32.00.10 -> 3004.32.00.19 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.11:2002-01,imports,3004.32.00.11,"Hydrocortisone, for human use, in dosage",200201,201112,30740274,2,1,0,3004.32.00.11 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.19:2002-01,imports,3004.32.00.19,"Medicaments containing corticosteroid hormones, for human use, nes",200201,201112,578742262,2,1,0,3004.32.00.19 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.20:2002-01,imports,3004.32.00.20,"Corticosteriod hormones, for veterinary use, in dosage",200201,201112,13895452,2,1,0,3004.32.00.20 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.81:1998-01,imports,3004.32.00.81,"Hydrocortisone, for human use, in dosage",199801,200112,10422499,3,2,0,3004.32.00.81 -> 3004.32.00.11 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.82:2000-11,imports,3004.32.00.82,"Betamethasone, for human use, in dosage",200011,200111,25,3,2,0,3004.32.00.82 -> 3004.32.00.11 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.89:1998-01,imports,3004.32.00.89,"Adrenal cortical hormones, nes, for human use, in dosage",199801,200112,128397239,3,2,0,3004.32.00.89 -> 3004.32.00.19 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.00.90:1998-01,imports,3004.32.00.90,"Adrenal cortical hormones, for vet use, in dosage",199801,200112,38149408,3,2,0,3004.32.00.90 -> 3004.32.00.20 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.10.00:1989-06,imports,3004.32.10.00,"Adrenal cortical horm, cont more than 23% of abs ethyl alc by vol, in dosage",198906,199712,1805132,4,3,0,3004.32.10.00 -> 3004.32.00.10 -> 3004.32.00.19 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.90.11:1988-01,imports,3004.32.90.11,"Hydrocortisone, for human use, in dosage",198801,199712,23749181,4,3,0,3004.32.90.11 -> 3004.32.00.81 -> 3004.32.00.11 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.90.12:1988-03,imports,3004.32.90.12,"Betamethasone, for human use, in dosage",198803,199706,1190222,4,3,0,3004.32.90.12 -> 3004.32.00.89 -> 3004.32.00.19 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.90.19:1988-01,imports,3004.32.90.19,"Adrenal cortical hormones, nes, for human use, in dosage",198801,199712,195552129,4,3,0,3004.32.90.19 -> 3004.32.00.89 -> 3004.32.00.19 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.32.90.20:1988-02,imports,3004.32.90.20,"Adrenal cortical hormones, for vet use, in dosage",198802,199712,9284228,4,3,0,3004.32.90.20 -> 3004.32.00.90 -> 3004.32.00.20 -> 3004.32.00.00,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.39.00.10:1998-01,imports,3004.39.00.10,"Epinephrine & its sol & pituitary extrc, prepr for parentl admin in hum, in dos",199801,201112,220635457,2,1,0,3004.39.00.10 -> 3004.39.00.11,3004.39.00.11,"Medi,cont epinephrine/solutions/pituitary extracts,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.39.00.11:2012-01,imports,3004.39.00.11,"Medi,cont epinephrine/solutions/pituitary extracts,doses/frs,o/t No 30.02/05/06",201201,202606,759194208,1,0,0,3004.39.00.11,3004.39.00.11,"Medi,cont epinephrine/solutions/pituitary extracts,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.39.00.12:2012-01,imports,3004.39.00.12,"Medi,cont anterior pituitary hormones,f human,doses/pack frs,o/t No 30.02/05/06",201201,202605,184895196,1,0,0,3004.39.00.12,3004.39.00.12,"Medi,cont anterior pituitary hormones,f human,doses/pack frs,o/t No 30.02/05/06",201201,202605,not_a_retirement
imports:3004.39.00.13:2012-01,imports,3004.39.00.13,"Medi,cont unmixed single estrogens,for human,doses/pack frs,o/t No 30.02/05/06",201201,202606,693268417,1,0,0,3004.39.00.13,3004.39.00.13,"Medi,cont unmixed single estrogens,for human,doses/pack frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.39.00.19:2012-01,imports,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,9059598343,1,0,0,3004.39.00.19,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.00.81:1998-01,imports,3004.39.00.81,"Anterior pituitary hormones, for human use, in dosage",199801,201112,199276643,2,1,0,3004.39.00.81 -> 3004.39.00.12,3004.39.00.12,"Medi,cont anterior pituitary hormones,f human,doses/pack frs,o/t No 30.02/05/06",201201,202605,not_a_retirement
imports:3004.39.00.82:1998-06,imports,3004.39.00.82,"Posterior pituitary hormones, for human use, in dosage",199806,201112,19967091,2,1,0,3004.39.00.82 -> 3004.39.00.19,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.00.83:1998-01,imports,3004.39.00.83,"Unmixed single estrogens, for human use, in dosage",199801,201112,416139189,2,1,0,3004.39.00.83 -> 3004.39.00.13,3004.39.00.13,"Medi,cont unmixed single estrogens,for human,doses/pack frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.39.00.84:1998-01,imports,3004.39.00.84,"Unmixed single progestational hormones, for human use, in dosage",199801,201112,34360926,2,1,0,3004.39.00.84 -> 3004.39.00.19,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.00.85:1998-01,imports,3004.39.00.85,"Hormones, nes, for human use, in dosage",199801,201112,3103568844,2,1,0,3004.39.00.85 -> 3004.39.00.19,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.00.90:1998-01,imports,3004.39.00.90,"Hormones, nes, for vet use, in dosage",199801,200112,55224451,1,0,2,3004.39.00.90,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.00.90:2002-01,imports,3004.39.00.90,"Hormones, nes, for veterinary use, in dosage",200201,201112,201957605,1,0,1,3004.39.00.90,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.00.90:2012-01,imports,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,1137588092,1,0,0,3004.39.00.90,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.10.00:1988-02,imports,3004.39.10.00,"Epinephrine & its sol & pituitary extrc, prepr for parentl admin in hum, in dos",198802,199712,28343955,3,2,0,3004.39.10.00 -> 3004.39.00.10 -> 3004.39.00.11,3004.39.00.11,"Medi,cont epinephrine/solutions/pituitary extracts,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.39.91.00:1988-02,imports,3004.39.91.00,"Hormones, nes, cont more than 23% of abs ethy alc by vol, in dosage",198802,199709,288996,3,2,0,3004.39.91.00 -> 3004.39.00.85 -> 3004.39.00.19,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.99.10:1988-01,imports,3004.39.99.10,"Anterior pituitary hormones, for human use, in dosage",198801,199712,97455853,3,2,0,3004.39.99.10 -> 3004.39.00.81 -> 3004.39.00.12,3004.39.00.12,"Medi,cont anterior pituitary hormones,f human,doses/pack frs,o/t No 30.02/05/06",201201,202605,not_a_retirement
imports:3004.39.99.20:1988-01,imports,3004.39.99.20,"Posterior pituitary hormones, for human use, in dosage",198801,199712,1779924,3,2,0,3004.39.99.20 -> 3004.39.00.82 -> 3004.39.00.19,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.99.30:1988-01,imports,3004.39.99.30,"Unmixed single estrogens, for human use, in dosage",198801,199712,125015221,3,2,0,3004.39.99.30 -> 3004.39.00.83 -> 3004.39.00.13,3004.39.00.13,"Medi,cont unmixed single estrogens,for human,doses/pack frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.39.99.40:1988-01,imports,3004.39.99.40,"Unmixed single progestational hormones, for human use, in dosage",198801,199711,29990842,3,2,0,3004.39.99.40 -> 3004.39.00.84 -> 3004.39.00.19,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.99.50:1988-01,imports,3004.39.99.50,"Hormones, nes, for human use, in dosage",198801,199712,313061021,3,2,0,3004.39.99.50 -> 3004.39.00.85 -> 3004.39.00.19,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.39.99.60:1988-01,imports,3004.39.99.60,"Hormones, nes, for vet use, in dosage",198801,199712,39767037,2,1,2,3004.39.99.60 -> 3004.39.00.90,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.40.00.10:1998-01,imports,3004.40.00.10,"Codeine or its derivatives, for human use, in dosage",199801,201112,125087424,3,2,0,3004.40.00.10 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.00.20:1998-01,imports,3004.40.00.20,"Vincristine, for human use, in dosage",199801,201112,17487958,3,2,0,3004.40.00.20 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.00.30:1998-01,imports,3004.40.00.30,"Theophylline, for human use, in dosage",199801,201612,101935277,2,1,0,3004.40.00.30 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.00.40:1998-01,imports,3004.40.00.40,"Morphine or its derivs, for human use, in dosage",199801,200112,69785960,2,1,1,3004.40.00.40 -> 3004.49.00.10,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,active
imports:3004.40.00.40:2002-01,imports,3004.40.00.40,"Morphine or its derivatives, for human use, in dosage",200201,201612,1502374019,2,1,0,3004.40.00.40 -> 3004.49.00.10,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,active
imports:3004.40.00.50:1998-03,imports,3004.40.00.50,"Aminophylline, for human use, in dosage",199803,201112,6586271,3,2,0,3004.40.00.50 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.00.80:1998-01,imports,3004.40.00.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",199801,201112,47146103,3,2,0,3004.40.00.80 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.00.90:1998-01,imports,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivs, nes, for human use, in dosage",199801,200112,47599478,2,1,1,3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.00.90:2002-01,imports,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,536767110,2,1,0,3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.10.00:1988-03,imports,3004.40.10.00,"Alkaloids or their derivs, cont more than 23% of abs ethyl alc by vol, in dosage",198803,199712,207577,4,3,0,3004.40.10.00 -> 3004.40.00.80 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.11:1990-08,imports,3004.40.90.11,"Codeine phosphate, for human use, in dosage",199008,199612,111515,4,3,0,3004.40.90.11 -> 3004.40.00.80 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.19:1988-01,imports,3004.40.90.19,"Codeine or its derivs nes, for human use, in dosage",198801,199712,10263737,4,3,0,3004.40.90.19 -> 3004.40.00.10 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.20:1988-02,imports,3004.40.90.20,"Quinidine sulphate, for human use, in dosage",198802,199707,4869341,3,2,1,3004.40.90.20 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.30:1988-02,imports,3004.40.90.30,"Vincristine, for human use, in dosage",198802,199711,2496656,4,3,0,3004.40.90.30 -> 3004.40.00.20 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.40:1988-01,imports,3004.40.90.40,"Theophylline, for human use, in dosage",198801,199711,9473686,3,2,0,3004.40.90.40 -> 3004.40.00.30 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.50:1988-01,imports,3004.40.90.50,"Morphine or its derivs, for human use, in dosage",198801,199712,41902526,3,2,1,3004.40.90.50 -> 3004.40.00.40 -> 3004.49.00.10,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,active
imports:3004.40.90.60:1991-11,imports,3004.40.90.60,"Cocaine or its derivs, for human use, in dosage",199111,199403,217467,5,4,0,3004.40.90.60 -> 3004.40.90.80 -> 3004.40.00.80 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.70:1988-05,imports,3004.40.90.70,"Aminophylline, for human use, in dosage",198805,199712,1778947,4,3,0,3004.40.90.70 -> 3004.40.00.50 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.80:1988-02,imports,3004.40.90.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",198802,199712,22494169,4,3,0,3004.40.90.80 -> 3004.40.00.80 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.40.90.90:1988-01,imports,3004.40.90.90,"Non-narc veg alkaloids or their non-narc derivs, nes, for human use, in dosage",198801,199712,172848913,3,2,1,3004.40.90.90 -> 3004.40.00.90 -> 3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.41.00.00:2017-01,imports,3004.41.00.00,"Medicaments,cont ephedrin/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201701,202605,8250035,1,0,0,3004.41.00.00,3004.41.00.00,"Medicaments,cont ephedrin/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201701,202605,not_a_retirement
imports:3004.42.00.00:2017-01,imports,3004.42.00.00,"Medi,cont pseudoephedrine/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201701,202606,107099130,1,0,0,3004.42.00.00,3004.42.00.00,"Medi,cont pseudoephedrine/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.43.00.00:2017-12,imports,3004.43.00.00,"Medi,cont norephedrine/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201712,202606,29252,1,0,0,3004.43.00.00,3004.43.00.00,"Medi,cont norephedrine/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201712,202606,active
imports:3004.49.00.10:2017-02,imports,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,642087753,1,0,0,3004.49.00.10,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,active
imports:3004.49.00.90:2017-01,imports,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,424916016,1,0,0,3004.49.00.90,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.00.10:1998-01,imports,3004.50.00.10,"Mx of amino acids & vitamins,& mx of amino acids, protein hydrolysates & vit,etc",199801,201112,37019078,2,1,1,3004.50.00.10 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.00.11:2012-01,imports,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,345534495,1,0,0,3004.50.00.11,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.00.12:2012-01,imports,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,182598539,1,0,0,3004.50.00.12,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.00.13:2012-01,imports,3004.50.00.13,"Medicaments cont multivitamins not mixed with other suppl,for hum use,in dosage",201201,201612,20568179,2,1,0,3004.50.00.13 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.00.14:2012-01,imports,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,996331498,1,0,0,3004.50.00.14,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.00.19:2012-01,imports,3004.50.00.19,"Other medicaments cont vitamins and their derivs, for human use, in dosage,nes",201201,201612,46118394,1,0,1,3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.00.19:2017-01,imports,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,237846662,1,0,0,3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.00.20:1998-01,imports,3004.50.00.20,"Vitamins, cont more than 23% of abs ethyl alc by vol, for human use, in dosage",199801,201112,7548977,2,1,1,3004.50.00.20 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.00.31:1998-01,imports,3004.50.00.31,"Vitamin C only, for human use, in dosage",199801,201112,25564446,2,1,0,3004.50.00.31 -> 3004.50.00.11,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.00.32:1998-01,imports,3004.50.00.32,"Vitamin E only, for human use, in dosage",199801,201112,50770658,2,1,0,3004.50.00.32 -> 3004.50.00.11,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.00.39:1998-01,imports,3004.50.00.39,"Single vitamin only, nes, for human use, in dosage",199801,201112,165618033,2,1,0,3004.50.00.39 -> 3004.50.00.11,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.00.40:1998-01,imports,3004.50.00.40,"Single vitamin mixed w o supplements, for human use, in dosage",199801,200112,18779397,2,1,1,3004.50.00.40 -> 3004.50.00.12,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.00.40:2002-01,imports,3004.50.00.40,"Single vitamin mixed w other supplements, for human use, in dosage",200201,201112,102378164,2,1,0,3004.50.00.40 -> 3004.50.00.12,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.00.50:1998-01,imports,3004.50.00.50,"Multivitamins not mixed with o supplements, for human use, in dosage",199801,200112,22024108,3,2,1,3004.50.00.50 -> 3004.50.00.13 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.00.50:2002-01,imports,3004.50.00.50,"Multivitamins not mixed with other supplements, for human use, in dosage",200201,201112,40412181,3,2,0,3004.50.00.50 -> 3004.50.00.13 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.00.61:1998-01,imports,3004.50.00.61,"Vitamins-iron preparation, for human use, in dosage",199801,201112,60566515,2,1,0,3004.50.00.61 -> 3004.50.00.14,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.00.69:1998-01,imports,3004.50.00.69,"Multivitamins mixed with other supplements, nes, for human use, in dosage,",199801,200112,120841956,2,1,1,3004.50.00.69 -> 3004.50.00.14,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.00.69:2002-01,imports,3004.50.00.69,"Multivitamins mixed with other supplements, nes, for human use, in dosage",200201,201112,481179232,2,1,0,3004.50.00.69 -> 3004.50.00.14,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,active
imports:3004.50.00.70:1998-01,imports,3004.50.00.70,"Vitamins & their derivs, nes, for vet use, in dosage",199801,200112,15043183,2,1,1,3004.50.00.70 -> 3004.50.00.90,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.00.70:2002-01,imports,3004.50.00.70,"Vitamins & their derivatives, nes, for veterinary use, in dosage",200201,201112,33162748,2,1,0,3004.50.00.70 -> 3004.50.00.90,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.00.90:2012-01,imports,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,320242910,1,0,0,3004.50.00.90,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
imports:3004.50.10.00:1988-01,imports,3004.50.10.00,"Mx of amino acids & vitamins,& mx of amino acids, protein hydrolysates & vit,etc",198801,199712,29913272,3,2,1,3004.50.10.00 -> 3004.50.00.10 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.91.00:1988-01,imports,3004.50.91.00,"Vitamins, cont more than 23% of abs ethyl alc by vol, for human use, in dosage",198801,199706,405203,3,2,1,3004.50.91.00 -> 3004.50.00.20 -> 3004.50.00.19,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.50.99.11:1988-01,imports,3004.50.99.11,"Vitamin C only, for human use, in dosage",198801,199712,34612678,3,2,0,3004.50.99.11 -> 3004.50.00.31 -> 3004.50.00.11,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,active
