flow,v1_uid,v1_family_id,v1_hs_code,v1_first_period,v1_last_period,v1_description,v2_record_id,v2_family_id,v2_hs_code,v2_first_period,v2_last_period,matched_on,note
imports,IMR_0386,IM_0194,3004.90.99.83,199001,199712,"Dermatological agents, for human use, in dosage",IMR-3004909983-199001,IM-3004909983-199001,3004.90.99.83,199001,199712,code and first month,
imports,IMR_0387,IM_0195,3004.90.99.84,199001,199712,"Medicaments containing hyaluronic acid or its sodium salt, for human use, in dosage",IMR-3004909984-199001,IM-3004909984-199001,3004.90.99.84,199001,199712,code and first month,
imports,IMR_0388,IM_0172,3004.90.99.89,198801,199712,"Medicaments not elsewhere specified, for human use, in dosage",IMR-3004909989-198801,IM-3004909100-198801,3004.90.99.89,198801,199712,code and first month,
imports,IMR_0389,IM_0197,3004.90.99.91,198801,199712,"Anaesthetic, for veterinary use, in dosage",IMR-3004909991-198801,IM-3004909991-198801,3004.90.99.91,198801,199712,code and first month,
imports,IMR_0390,IM_0197,3004.90.99.92,198801,199106,"Coccidiostats, in dosage",IMR-3004909992-198801,IM-3004909991-198801,3004.90.99.92,198801,199106,code and first month,
imports,IMR_0391,IM_0197,3004.90.99.93,198803,199106,"Tranquilizers, for veterinary use, in dosage",IMR-3004909993-198803,IM-3004909991-198801,3004.90.99.93,198803,199106,code and first month,
imports,IMR_0392,IM_0197,3004.90.99.99,198801,199712,"Medicaments not elsewhere specified, for veterinary use, in dosage",IMR-3004909999-198801,IM-3004909991-198801,3004.90.99.99,198801,199712,code and first month,
imports,IMR_0393,IM_0201,3005.10.00.10,199801,202512,"Dressings & similar articles having an adhesive layer, coated/impregnated with pharm substances",IMR-3005100010-199801,IM-3005101000-198801,3005.10.00.10,199801,202606,code and first month,
imports,IMR_0394,IM_0202,3005.10.00.91,199801,202512,"Adhesive dressings, not elsewhere specified, packaged for retail sale",IMR-3005100091-199801,IM-3005109100-198801,3005.10.00.91,199801,202606,code and first month,
imports,IMR_0395,IM_0203,3005.10.00.99,199801,202512,"Wadding, gauze, bandages & similar articles, not elsewhere specified, with adhesive layer, pack ret sale",IMR-3005100099-199801,IM-3005109900-198801,3005.10.00.99,199801,202606,code and first month,
imports,IMR_0396,IM_0201,3005.10.10.00,198801,199712,"Dressings & similar articles having an adhesive layer, coated/impregnated with pharm substances",IMR-3005101000-198801,IM-3005101000-198801,3005.10.10.00,198801,199712,code and first month,
imports,IMR_0397,IM_0202,3005.10.91.00,198801,199712,"Adhesive dressings, not elsewhere specified, packaged for retail sale",IMR-3005109100-198801,IM-3005109100-198801,3005.10.91.00,198801,199712,code and first month,
imports,IMR_0398,IM_0203,3005.10.99.00,198801,199712,"Wadding, gauze, bandages & similar articles, not elsewhere specified, with adhesive layer, pack ret sale",IMR-3005109900-198801,IM-3005109900-198801,3005.10.99.00,198801,199712,code and first month,
imports,IMR_0399,IM_0204,3005.90.00.10,199801,200112,Bandages & slabs of tex fabric coated with plaster;other article used for orthopaedic casts,IMR-3005900010-199801,IM-3005901000-198801,3005.90.00.10,199801,200112,code and first month,
imports,IMR_0400,IM_0204,3005.90.00.10,200201,201112,"Bandages & slabs of tex fabric, coated with plaster;other article used for orthopaedic casts",IMR-3005900010-200201,IM-3005901000-198801,3005.90.00.10,200201,201112,code and first month,
imports,IMR_0401,IM_0205,3005.90.00.20,199801,200112,"Dressings & similar articles coated or impregnated with pharm substances, not elsewhere specified",IMR-3005900020-199801,IM-3005902000-198801,3005.90.00.20,199801,200112,code and first month,
imports,IMR_0402,IM_0205,3005.90.00.20,200201,202512,"Dressings & similar articles, coated or impregnated with pharm substances, not elsewhere specified",IMR-3005900020-200201,IM-3005902000-198801,3005.90.00.20,200201,202606,code and first month,
imports,IMR_0403,IM_0206,3005.90.00.30,199801,202512,"Surgical dressings, not stitched or otherwise manufactured, not coated/impregnated with pharm substances, not elsewhere specified",IMR-3005900030-199801,IM-3005903000-198801,3005.90.00.30,199801,202606,code and first month,
imports,IMR_0404,IM_0207,3005.90.00.40,200201,202512,"Dressings & similar article of woven fabric,other than of cotton; of knit fabric,non-woven or felts,not elsewhere specified",IMR-3005900040-200201,IM-3005909100-198801,3005.90.00.40,200201,202606,code and first month,
imports,IMR_0405,IM_0207,3005.90.00.40,199801,200112,"Dressings/similar article of woven fabric other than of cotton; of knit fabric, non-woven or felts, not elsewhere specified",IMR-3005900040-199801,IM-3005909100-198801,3005.90.00.40,199801,200112,code and first month,
imports,IMR_0406,IM_0204,3005.90.00.50,199801,200112,"Dressings and similar articles of woven fabric solely of cotton, not elsewhere specified",IMR-3005900050-199801,IM-3005901000-198801,3005.90.00.50,199801,200112,code and first month,
imports,IMR_0407,IM_0204,3005.90.00.50,200201,201112,"Dressings and similar articles, of woven fabric solely of cotton, not elsewhere specified",IMR-3005900050-200201,IM-3005901000-198801,3005.90.00.50,200201,201112,code and first month,
imports,IMR_0408,IM_0204,3005.90.00.60,199801,200112,"Dressings and similar articles of paper, not elsewhere specified",IMR-3005900060-199801,IM-3005901000-198801,3005.90.00.60,199801,200112,code and first month,
imports,IMR_0409,IM_0204,3005.90.00.60,200201,201112,"Dressings and similar articles, of paper, not elsewhere specified",IMR-3005900060-200201,IM-3005901000-198801,3005.90.00.60,200201,201112,code and first month,
imports,IMR_0410,IM_0204,3005.90.00.90,199801,200112,"Dressings and similar articles packaged for medical use, not elsewhere specified",IMR-3005900090-199801,IM-3005901000-198801,3005.90.00.90,199801,200112,code and first month,
imports,IMR_0411,IM_0204,3005.90.00.90,200201,201112,"Dressings and similar articles, packaged for medical use, not elsewhere specified",IMR-3005900090-200201,IM-3005901000-198801,3005.90.00.90,200201,201112,code and first month,
imports,IMR_0412,IM_0204,3005.90.00.90,201201,202512,"Wadding,gauze,bandages & similar article, packaged for retail sale & for medical use,not elsewhere specified",IMR-3005900090-201201,IM-3005901000-198801,3005.90.00.90,201201,202606,code and first month,
imports,IMR_0413,IM_0204,3005.90.10.00,198801,199712,Bandages & slabs of tex fabric coated with plaster;other article used for orthopaedic casts,IMR-3005901000-198801,IM-3005901000-198801,3005.90.10.00,198801,199712,code and first month,
imports,IMR_0414,IM_0205,3005.90.20.00,198801,199712,"Dressings & similar articles coated or impregnated with pharm substances, not elsewhere specified",IMR-3005902000-198801,IM-3005902000-198801,3005.90.20.00,198801,199712,code and first month,
imports,IMR_0415,IM_0206,3005.90.30.00,198801,199712,"Surgical dressings, not stitched or otherwise manufactured, not coated/impregnated with pharm substances, not elsewhere specified",IMR-3005903000-198801,IM-3005903000-198801,3005.90.30.00,198801,199712,code and first month,
imports,IMR_0416,IM_0207,3005.90.91.00,198801,199712,"Dressings/similar article of woven fabric other than of cotton; of knit fabric, non-woven or felts, not elsewhere specified",IMR-3005909100-198801,IM-3005909100-198801,3005.90.91.00,198801,199712,code and first month,
imports,IMR_0417,IM_0204,3005.90.92.00,198801,199712,"Dressings and similar articles of woven fabric solely of cotton, not elsewhere specified",IMR-3005909200-198801,IM-3005901000-198801,3005.90.92.00,198801,199712,code and first month,
imports,IMR_0418,IM_0204,3005.90.93.00,198801,199712,"Dressings and similar articles of paper, not elsewhere specified",IMR-3005909300-198801,IM-3005901000-198801,3005.90.93.00,198801,199712,code and first month,
imports,IMR_0419,IM_0204,3005.90.99.00,198801,199712,"Dressings and similar articles packaged for medical use, not elsewhere specified",IMR-3005909900-198801,IM-3005901000-198801,3005.90.99.00,198801,199712,code and first month,
imports,IMR_0420,IM_0211,3006.10.00.10,198801,200112,Sterile surgical catgut & similar sterile suture material for surgical wound closure,IMR-3006100010-198801,IM-3006100010-198801,3006.10.00.10,198801,200112,code and first month,
imports,IMR_0421,IM_0211,3006.10.00.10,200201,202512,"Sterile surgical catgut & similar sterile suture material, for surgical wound closure",IMR-3006100010-200201,IM-3006100010-198801,3006.10.00.10,200201,202606,code and first month,
imports,IMR_0422,IM_0212,3006.10.00.90,198801,202512,"Laminaria & laminaria tents, sterile; sterile absorbable surgical/dental haemostatic",IMR-3006100090-198801,IM-3006100090-198801,3006.10.00.90,198801,202606,code and first month,
imports,IMR_0423,IM_0213,3006.20.00.10,199801,201112,"Blood-grouping reagents, of human origin",IMR-3006200010-199801,IM-3006201000-198801,3006.20.00.10,199801,201112,code and first month,
imports,IMR_0424,IM_0214,3006.20.00.20,199801,202112,"Blood-grouping reagents, of animal origin",IMR-3006200020-199801,IM-3006202000-198801,3006.20.00.20,199801,202112,code and first month,
imports,IMR_0425,IM_0213,3006.20.00.90,199801,201112,"Blood-grouping reagents, except of human or animal origin",IMR-3006200090-199801,IM-3006201000-198801,3006.20.00.90,199801,201112,code and first month,
imports,IMR_0426,IM_0213,3006.20.00.90,201201,202112,"Blood-grouping reagents, other than of animal origin, not elsewhere specified",IMR-3006200090-201201,IM-3006201000-198801,3006.20.00.90,201201,202112,code and first month,
imports,IMR_0427,IM_0213,3006.20.10.00,198801,199712,"Blood-grouping reagents, of human origin",IMR-3006201000-198801,IM-3006201000-198801,3006.20.10.00,198801,199712,code and first month,
imports,IMR_0428,IM_0214,3006.20.20.00,198801,199712,"Blood-grouping reagents, of animal origin",IMR-3006202000-198801,IM-3006202000-198801,3006.20.20.00,198801,199712,code and first month,
imports,IMR_0429,IM_0213,3006.20.90.00,198801,199712,"Blood-grouping reagents, except of human or animal origin",IMR-3006209000-198801,IM-3006201000-198801,3006.20.90.00,198801,199712,code and first month,
imports,IMR_0430,IM_0216,3006.30.00.10,199801,200112,Opacifying preparations for X-ray examinations,IMR-3006300010-199801,IM-3006301000-198801,3006.30.00.10,199801,200112,code and first month,
imports,IMR_0431,IM_0216,3006.30.00.10,200201,202512,"Opacifying, preparations for X-ray examinations",IMR-3006300010-200201,IM-3006301000-198801,3006.30.00.10,200201,202606,code and first month,
imports,IMR_0432,IM_0217,3006.30.00.20,199801,200112,Allergenics prepared for parenteral administration,IMR-3006300020-199801,IM-3006309100-198801,3006.30.00.20,199801,200112,code and first month,
imports,IMR_0433,IM_0217,3006.30.00.20,200201,201112,"Allergenics, prepared for parenteral administration",IMR-3006300020-200201,IM-3006309100-198801,3006.30.00.20,200201,201112,code and first month,
imports,IMR_0434,IM_0217,3006.30.00.90,199801,200112,"Diagnostic reagents designed to be administered to the patient, not elsewhere specified",IMR-3006300090-199801,IM-3006309100-198801,3006.30.00.90,199801,200112,code and first month,
imports,IMR_0435,IM_0217,3006.30.00.90,200201,202512,"Diagnostic reagents, designed to be administered to the patient, not elsewhere specified",IMR-3006300090-200201,IM-3006309100-198801,3006.30.00.90,200201,202606,code and first month,
imports,IMR_0436,IM_0216,3006.30.10.00,198801,199712,Opacifying preparations for X-ray examinations,IMR-3006301000-198801,IM-3006301000-198801,3006.30.10.00,198801,199712,code and first month,
imports,IMR_0437,IM_0217,3006.30.91.00,198801,199712,Allergenics prepared for parenteral administration,IMR-3006309100-198801,IM-3006309100-198801,3006.30.91.00,198801,199712,code and first month,
imports,IMR_0438,IM_0217,3006.30.99.00,198801,199712,"Diagnostic reagents designed to be administered to the patient, not elsewhere specified",IMR-3006309900-198801,IM-3006309100-198801,3006.30.99.00,198801,199712,code and first month,
imports,IMR_0439,IM_0219,3006.40.00.10,199801,202512,Dental cements and bone reconstruction cements,IMR-3006400010-199801,IM-3006401010-198801,3006.40.00.10,199801,202606,code and first month,
imports,IMR_0440,IM_0220,3006.40.00.20,199801,200112,Points for filling dental root canals,IMR-3006400020-199801,IM-3006401020-198801,3006.40.00.20,199801,200112,code and first month,
imports,IMR_0441,IM_0220,3006.40.00.20,200201,201112,"Points, for filling dental root canals",IMR-3006400020-200201,IM-3006401020-198801,3006.40.00.20,200201,201112,code and first month,
imports,IMR_0442,IM_0220,3006.40.00.30,199801,201112,"Dental fillings of composition metals, except those in powder or pellet form",IMR-3006400030-199801,IM-3006401020-198801,3006.40.00.30,199801,201112,code and first month,
imports,IMR_0443,IM_0220,3006.40.00.90,199801,201112,"Dental fillings, not elsewhere specified",IMR-3006400090-199801,IM-3006401020-198801,3006.40.00.90,199801,201112,code and first month,
imports,IMR_0444,IM_0220,3006.40.00.90,201201,202512,"Other dental fillings, not elsewhere specified",IMR-3006400090-201201,IM-3006401020-198801,3006.40.00.90,201201,202606,code and first month,
imports,IMR_0445,IM_0219,3006.40.10.10,198801,199712,Dental cements and bone reconstruction cements,IMR-3006401010-198801,IM-3006401010-198801,3006.40.10.10,198801,199712,code and first month,
imports,IMR_0446,IM_0220,3006.40.10.20,198801,199712,Points for filling dental root canals,IMR-3006401020-198801,IM-3006401020-198801,3006.40.10.20,198801,199712,code and first month,
imports,IMR_0447,IM_0220,3006.40.20.00,198801,199712,"Dental fillings of composition metals, except those in powder or pellet form",IMR-3006402000-198801,IM-3006401020-198801,3006.40.20.00,198801,199712,code and first month,
imports,IMR_0448,IM_0220,3006.40.90.00,198801,199712,"Dental fillings, not elsewhere specified",IMR-3006409000-198801,IM-3006401020-198801,3006.40.90.00,198801,199712,code and first month,
imports,IMR_0449,IM_0223,3006.50.00.00,198801,202512,First-aid boxes and kits,IMR-3006500000-198801,IM-3006500000-198801,3006.50.00.00,198801,202606,code and first month,
imports,IMR_0450,IM_0224,3006.60.00.00,201701,202512,"Chem contraceptive preparations,based on hormones/other prod of No 29.37/spermicides",IMR-3006600000-201701,IM-3006600011-198801,3006.60.00.00,201701,202606,code and first month,
imports,IMR_0451,IM_0224,3006.60.00.10,201201,201612,"Chem contraceptive preparation,based on hormone,other prod of 29.37/spermicides,in dosage,not elsewhere specified",IMR-3006600010-201201,IM-3006600011-198801,3006.60.00.10,201201,201612,code and first month,
imports,IMR_0452,IM_0224,3006.60.00.11,198801,201111,"Contraceptive preparation, containing norethesterone acetate & ethinylestradiol, in dosage",IMR-3006600011-198801,IM-3006600011-198801,3006.60.00.11,198801,201111,code and first month,
imports,IMR_0453,IM_0224,3006.60.00.19,198801,200112,"Contraceptive preparation based on hormones,other prod of 29.37/spermicides,in dosage,not elsewhere specified",IMR-3006600019-198801,IM-3006600011-198801,3006.60.00.19,198801,200112,code and first month,
imports,IMR_0454,IM_0224,3006.60.00.19,200201,201112,"Contraceptive preparation, based on hormones,other prod of 29.37/spermicides,in dosage,not elsewhere specified",IMR-3006600019-200201,IM-3006600011-198801,3006.60.00.19,200201,201112,code and first month,
imports,IMR_0455,IM_0224,3006.60.00.90,198801,200112,"Contraceptive preparation based on hormone,on other prod of 29.37/spermicides,other than in dosage,not elsewhere specified",IMR-3006600090-198801,IM-3006600011-198801,3006.60.00.90,198801,200112,code and first month,
imports,IMR_0456,IM_0224,3006.60.00.90,200201,201612,"Contraceptive preparation, based on hormone,on other prod of 29.37/spermicides,other than in dosage,not elsewhere specified",IMR-3006600090-200201,IM-3006600011-198801,3006.60.00.90,200201,201612,code and first month,
imports,IMR_0457,IM_0228,3006.70.10.00,200201,202512,"Chem/biolog preparation,incl kits containing ancill material for Medicaments diagnostic;for insemination animal semen",IMR-3006701000-200201,IM-3006701000-200201,3006.70.10.00,200201,202606,code and first month,
imports,IMR_0458,IM_0229,3006.70.90.00,200201,202512,"Gel preparation for human/veterinary medicine as lub for parts of body for oper/examination,etc,not elsewhere specified",IMR-3006709000-200201,IM-3006709000-200201,3006.70.90.00,200201,202606,code and first month,
imports,IMR_0459,IM_0230,3006.80.11.00,200207,200612,"Waste pharm,chem/biolog preparation,incl kit with ancill material for Medicaments diagnostic;for insem animal semen",IMR-3006801100-200207,IM-3006801900-200201,3006.80.11.00,200207,200612,code and first month,
imports,IMR_0460,IM_0230,3006.80.19.00,200201,200612,"Waste of gel preparation for human/veterinary Medicaments as lub for pts of body for oper/examin,etc,not elsewhere specified",IMR-3006801900-200201,IM-3006801900-200201,3006.80.19.00,200201,200612,code and first month,
imports,IMR_0461,IM_0230,3006.80.90.10,200201,200510,Waste pharmaceuticals of the goods of heading 30.01,IMR-3006809010-200201,IM-3006801900-200201,3006.80.90.10,200201,200510,code and first month,
imports,IMR_0462,IM_0230,3006.80.90.20,200407,200511,Waste pharmaceuticals of the goods of heading 30.02,IMR-3006809020-200407,IM-3006801900-200201,3006.80.90.20,200407,200511,code and first month,
imports,IMR_0463,IM_0230,3006.80.90.30,200202,200501,Waste pharmaceuticals of the goods of heading 30.03,IMR-3006809030-200202,IM-3006801900-200201,3006.80.90.30,200202,200501,code and first month,
imports,IMR_0464,IM_0230,3006.80.90.41,200306,200610,Waste pharmaceuticals of the goods of subheadings 3004.10 to 3004.39,IMR-3006809041-200306,IM-3006801900-200201,3006.80.90.41,200306,200610,code and first month,
imports,IMR_0465,IM_0230,3006.80.90.42,200312,200604,Waste pharmaceuticals of the goods of subheadings 3004.40 or 3004.50,IMR-3006809042-200312,IM-3006801900-200201,3006.80.90.42,200312,200604,code and first month,
imports,IMR_0466,IM_0230,3006.80.90.43,200205,200508,Waste pharmaceuticals of the goods of subheading 3004.90,IMR-3006809043-200205,IM-3006801900-200201,3006.80.90.43,200205,200508,code and first month,
imports,IMR_0467,IM_0230,3006.80.90.50,200204,200612,Waste pharmaceuticals of the goods of heading 30.05,IMR-3006809050-200204,IM-3006801900-200201,3006.80.90.50,200204,200612,code and first month,
imports,IMR_0468,IM_0230,3006.80.90.60,200201,200612,Waste pharmaceuticals of the goods of heading 30.06,IMR-3006809060-200201,IM-3006801900-200201,3006.80.90.60,200201,200612,code and first month,
imports,IMR_0469,IM_0240,3006.91.00.00,200701,202512,Appliances identifiable for ostomy use,IMR-3006910000-200701,IM-3006910000-200701,3006.91.00.00,200701,202606,code and first month,
imports,IMR_0470,IM_0230,3006.92.00.00,200701,202512,"Waste pharmaceuticals, not elsewhere specified",IMR-3006920000-200701,IM-3006801900-200201,3006.92.00.00,200701,202606,code and first month,
imports,IMR_0471,IM_0242,3006.93.10.00,202201,202512,"Placebos and blinded/double-blinded kits,for clinical trial,syrup based,meas doses",IMR-3006931000-202201,IM-3006931000-202201,3006.93.10.00,202201,202606,code and first month,
imports,IMR_0472,IM_0243,3006.93.20.00,202201,202512,"Placebos and blinded/double-blinded kits,for clinical trial,sugar based,meas doses",IMR-3006932000-202201,IM-3006932000-202201,3006.93.20.00,202201,202606,code and first month,
imports,IMR_0473,IM_0244,3006.93.30.00,202201,202512,"Placebos & blinded/double-blinded kits,for clinical trial,other food based, meas doses",IMR-3006933000-202201,IM-3006933000-202201,3006.93.30.00,202201,202606,code and first month,
imports,IMR_0474,IM_0245,3006.93.40.00,202201,202508,"Placebos & blinded/double kits,for clinical trial,non-alc bev based, in meas doses",IMR-3006934000-202201,IM-3006934000-202201,3006.93.40.00,202201,202606,code and first month,
imports,IMR_0475,IM_0246,3006.93.90.00,202201,202512,"Placebos & blinded/double-blinded kits,for clinical trial,in measured doses, not elsewhere specified",IMR-3006939000-202201,IM-3006939000-202201,3006.93.90.00,202201,202606,code and first month,
